num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
126726,58005,39607,102587,17030,9,34516,2109264,1.64,0.81,2.75,2,76
267230,102683,84492,181253,19938,9,38074,4365554,0.87,0.46,2.35,2,124
160383,53712,45180,102005,2254,9,12052,2477033,0.49,0.09,2.17,2,69
176667,52563,41737,139375,3556,9,41886,2524657,1.66,0.14,2.08,2,94
148953,83588,57843,93556,14760,9,16834,2916541,0.58,0.51,2.87,2,82
188133,91464,64618,158984,17450,9,56064,3229312,1.74,0.54,2.83,2,62
219586,113741,85552,151091,19834,9,39766,4185090,0.95,0.47,2.72,2,56
143883,67842,58384,116560,3594,9,43264,2642399,1.64,0.14,2.57,2,58
179281,81585,57249,141313,38728,9,42790,2777238,1.54,1.39,2.94,2,400
157130,60589,48899,107713,3534,9,20180,2456813,0.82,0.14,2.47,2,125
191692,100425,74226,149105,15262,9,52836,3377270,1.56,0.45,2.97,2,143
197169,72639,60783,151259,5246,9,43366,2925678,1.48,0.18,2.48,2,66
144383,70340,49050,121896,39006,9,48748,2368303,2.06,1.65,2.97,2,333
160811,102476,73695,157255,38528,9,75260,3070762,2.45,1.25,3.34,2,388
215439,79104,58182,168012,36616,9,50706,3191401,1.59,1.15,2.48,2,475
196222,102434,82291,143747,2844,9,41154,3850706,1.07,0.07,2.66,2,64
174448,78824,54216,151387,39602,9,59596,3021588,1.97,1.31,2.61,2,308
162048,74780,65757,108647,3958,9,23420,3061961,0.76,0.13,2.44,2,112
175183,75753,57136,120466,17976,9,23882,2699395,0.88,0.67,2.81,2,95
191227,86221,64735,180970,38512,9,76084,3295330,2.31,1.17,2.62,2,450
62204,31366,24608,50761,4086,9,18518,1117375,1.66,0.37,2.81,2,23
189033,84411,70812,133850,19802,9,38260,3561113,1.07,0.56,2.37,2,37
266036,113259,84821,196636,38826,9,54040,4320813,1.25,0.9,2.62,2,401
104862,38632,36002,64746,3204,9,10136,1745332,0.58,0.18,2.21,2,77
182234,109995,83393,149186,38032,9,56894,3679838,1.55,1.03,2.99,2,401
244559,106637,84679,177985,37048,9,46458,4182725,1.11,0.89,2.55,2,373
222088,112029,74636,175879,36756,9,55768,3910012,1.43,0.94,2.87,2,315
99495,51067,46564,94954,4958,9,44888,2180341,2.06,0.23,2.34,2,58
232941,89520,67095,168805,37838,9,42558,3890296,1.09,0.97,2.3,2,549
225293,84154,63027,164246,3646,9,41914,3501358,1.2,0.1,2.4,2,40
178324,78612,57596,105084,3828,9,11738,3058985,0.38,0.13,2.57,2,59
204043,57263,54056,153312,3052,9,42152,2895442,1.46,0.11,1.98,2,77
195143,81206,60338,119054,4150,9,12650,3172276,0.4,0.13,2.56,2,66
167549,69433,52273,115894,18952,9,28162,2608667,1.08,0.73,2.66,2,30
122263,51138,45831,83562,3710,9,18304,1967250,0.93,0.19,2.6,2,80
208106,93684,73345,131918,4412,9,18680,3376253,0.55,0.13,2.77,2,115
247793,131518,92218,205843,39736,9,78182,4654212,1.68,0.85,2.83,2,405
158638,68756,58168,121500,2668,9,41712,2849440,1.46,0.09,2.41,2,42
175395,75566,54528,106417,2156,9,9152,2928230,0.31,0.07,2.58,2,76
149477,75221,62233,114953,19068,9,38780,2681305,1.45,0.71,2.81,2,71
162899,102635,73578,161926,39544,9,79018,3331892,2.37,1.19,3.08,2,464
164558,57534,48394,121816,15010,9,29986,2362553,1.27,0.64,2.44,2,61
238684,124989,87070,164943,37568,9,41586,4200715,0.99,0.89,2.98,2,392
133707,39717,34504,101760,7646,9,25362,1848023,1.37,0.41,2.15,2,81
218703,100421,77483,138569,6464,9,24920,3719839,0.67,0.17,2.7,2,52
215711,78268,61226,170298,16276,9,53332,3423564,1.56,0.48,2.29,2,173
179195,74639,51954,155281,36518,9,56084,2802348,2.0,1.3,2.66,2,505
107423,44086,32344,79420,5352,9,21928,1715382,1.28,0.31,2.57,2,51
203000,92771,69189,159777,39076,9,48984,3310729,1.48,1.18,2.8,2,337
120423,59948,46285,101427,19050,9,37638,2274893,1.65,0.84,2.64,2,61
203547,87117,63322,158987,8982,9,47514,3332225,1.43,0.27,2.61,2,95
241501,112983,88661,170187,9214,9,45242,4198107,1.08,0.22,2.69,2,29
189245,72957,62125,138208,15294,9,34276,3285659,1.04,0.47,2.22,2,103
220728,85887,64266,127595,3488,9,8198,3611217,0.23,0.1,2.38,2,66
183201,123011,85929,165939,36808,9,73500,3927507,1.87,0.94,3.13,2,461
212609,98678,76311,156975,5500,9,41698,3702205,1.13,0.15,2.67,2,44
179539,100590,62643,147709,37336,9,55776,3300640,1.69,1.13,3.05,2,429
224233,86997,65382,175932,37834,9,54642,3628410,1.51,1.04,2.4,2,478
208967,121631,83128,154820,39056,9,46484,3828519,1.21,1.02,3.18,2,309
167373,79805,68153,138152,15362,9,52628,3184207,1.65,0.48,2.51,2,133
240099,110785,88374,171284,5500,9,41922,4080808,1.03,0.13,2.71,2,24
147228,83461,59767,153621,39774,9,76462,2867410,2.67,1.39,2.91,2,480
218171,93871,72388,193692,39198,9,75592,3521919,2.15,1.11,2.67,2,341
196742,103180,76354,154346,16648,9,55418,3491832,1.59,0.48,2.95,2,136
198789,88292,68993,137621,19426,9,29192,3488884,0.84,0.56,2.53,2,91
185278,77416,63829,113868,7790,9,12436,3190691,0.39,0.24,2.43,2,100
159804,92115,63783,128020,39398,9,44154,3014426,1.46,1.31,3.06,2,403
176847,82980,66302,148593,15700,9,55576,2985968,1.86,0.53,2.78,2,78
228304,101055,81140,200677,37656,9,77410,3922767,1.97,0.96,2.58,2,476
195807,74460,60866,164624,17226,9,57174,3180491,1.8,0.54,2.34,2,72
195992,73642,61493,132701,18212,9,25380,3056544,0.83,0.6,2.41,2,151
251698,99231,79441,157574,19832,9,22708,4086368,0.56,0.49,2.43,2,63
192228,70049,47044,160089,38862,9,54448,2919831,1.86,1.33,2.4,2,510
155789,85054,67634,111722,15426,9,31738,2847048,1.11,0.54,2.99,2,88
172771,76374,65140,118108,14386,9,31008,3108425,1.0,0.46,2.46,2,100
172485,60491,50307,120277,6208,9,24900,2789426,0.89,0.22,2.17,2,69
166562,67261,49841,110915,17806,9,23176,2801338,0.83,0.64,2.4,2,138
187261,86877,61048,152579,36546,9,54562,3328778,1.64,1.1,2.61,2,427
209769,83216,56213,193886,39726,9,79692,3277376,2.43,1.21,2.54,2,450
233723,105259,85611,165580,3088,9,39192,4131433,0.95,0.07,2.55,2,121
238775,86656,73374,185947,19322,9,57566,4100259,1.4,0.47,2.11,2,88
198860,124623,87000,176843,38992,9,76066,4137276,1.84,0.94,3.01,2,399
154622,101804,64043,123850,38224,9,45218,3077025,1.47,1.24,3.31,2,401
182742,81792,54445,129294,14738,9,28842,2943095,0.98,0.5,2.78,2,119
243462,118616,91209,187010,18450,9,56182,4421435,1.27,0.42,2.68,2,118
233035,89877,77977,181296,16660,9,55026,3789920,1.45,0.44,2.37,2,96
178233,71459,52045,173684,36004,9,75008,2817860,2.66,1.28,2.54,2,463
222717,80951,73302,148019,9200,9,27038,3608858,0.75,0.25,2.24,2,32
167685,69460,47499,103084,7606,9,10272,2299038,0.45,0.33,3.02,2,45
172821,114277,76015,144836,37984,9,56452,3279024,1.72,1.16,3.49,2,428
130534,49827,40893,119221,14030,9,52340,2251656,2.32,0.62,2.21,2,81
229720,95099,66148,182677,18178,9,58136,3540843,1.64,0.51,2.69,2,48
164062,103849,65101,127225,37770,9,41442,3246771,1.28,1.16,3.2,2,424
205764,89479,72110,170025,18444,9,58174,3367357,1.73,0.55,2.66,2,24
218116,116848,87902,169106,19504,9,56434,3917808,1.44,0.5,2.98,2,103
207688,98799,70779,143109,18790,9,34746,3609934,0.96,0.52,2.74,2,84
121633,81057,53001,97229,17706,9,34904,2297028,1.52,0.77,3.53,2,71
176281,102071,74928,107616,15636,9,17770,3483868,0.51,0.45,2.93,2,102
280505,122869,94668,204414,17216,9,55374,4613081,1.2,0.37,2.66,2,77
207364,102848,64901,155807,37948,9,42532,3549573,1.2,1.07,2.9,2,472
188917,113003,86883,147440,15152,9,51274,3989265,1.29,0.38,2.83,2,100
239585,111092,83068,166529,18128,9,37170,3994681,0.93,0.45,2.78,2,126
165192,103352,75512,158383,37892,9,75094,3460968,2.17,1.09,2.99,2,430
207799,92765,72265,120893,3578,9,12960,3497070,0.37,0.1,2.65,2,63
177795,82155,65508,109483,15012,9,19226,3326292,0.58,0.45,2.47,2,127
164824,82152,70538,132516,9160,9,48806,3100159,1.57,0.3,2.65,2,85
235020,125656,87751,199150,38716,9,78094,4427732,1.76,0.87,2.84,2,394
207376,112480,88826,152881,8100,9,47836,3874615,1.23,0.21,2.9,2,117
235917,96705,79235,185698,19804,9,58188,3871735,1.5,0.51,2.5,2,91
197351,78926,67712,144809,17632,9,36794,3422804,1.07,0.52,2.31,2,116
213093,114883,86887,164089,16052,9,53796,3799704,1.42,0.42,3.02,2,54
226492,84260,67147,157130,17856,9,34968,3510781,1.0,0.51,2.4,2,50
171886,54534,49111,135368,2648,9,39866,2618134,1.52,0.1,2.08,2,39
290199,137318,98508,231822,38064,9,77502,4815448,1.61,0.79,2.85,2,478
192221,98375,60012,162485,37346,9,57008,3213904,1.77,1.16,3.06,2,347
170876,62450,52050,130567,2926,9,40556,2915101,1.39,0.1,2.14,2,110
154982,79060,66307,105276,9222,9,25600,2893708,0.88,0.32,2.73,2,39
223478,90735,78285,164272,9620,9,48272,3753169,1.29,0.26,2.42,2,24
240115,96287,72326,176205,9028,9,46638,3636376,1.28,0.25,2.65,2,144
183202,99406,76309,146131,37412,9,52574,3682850,1.43,1.02,2.7,2,473
183431,103583,77390,120264,15374,9,24650,3577908,0.69,0.43,2.9,2,77
232990,90459,69929,135674,4944,9,10050,3545337,0.28,0.14,2.55,2,52
207683,110808,82695,139941,19176,9,35608,3821389,0.93,0.5,2.9,2,138
116326,66345,49614,94043,15002,9,33850,2010788,1.68,0.75,3.3,2,59
159112,83428,61943,139923,39480,9,55930,3053652,1.83,1.29,2.73,2,440
250708,117556,79006,183379,39524,9,48926,4233018,1.16,0.93,2.78,2,456
158815,96518,69017,137614,37966,9,57678,3179352,1.81,1.19,3.04,2,428
298473,153096,114953,235541,36700,9,76690,5378446,1.43,0.68,2.85,2,345
171087,92124,74894,140565,16900,9,54144,3281683,1.65,0.51,2.81,2,73
223979,76649,63793,167488,7262,9,45968,3539625,1.3,0.21,2.17,2,89
176252,100813,74093,123201,15878,9,31232,3145827,0.99,0.5,3.2,2,102
145788,64445,60207,98284,4640,9,24252,2839498,0.85,0.16,2.27,2,36
196094,100371,62058,162972,36784,9,55654,3282518,1.7,1.12,3.06,2,414
174355,101687,72763,133994,39004,9,43118,3192310,1.35,1.22,3.19,2,421
276843,117496,90450,201981,15330,9,54140,4466021,1.21,0.34,2.63,2,256
140992,50962,39920,91657,3124,9,17290,2141832,0.81,0.15,2.38,2,53
152725,105101,66616,154454,38420,9,76756,3079497,2.49,1.25,3.41,2,505
169586,87563,60486,110445,15716,9,23856,2972591,0.8,0.53,2.95,2,208
234406,92274,69064,182896,37330,9,56204,3621864,1.55,1.03,2.55,2,336
227621,132648,94384,195994,39032,9,78848,4236120,1.86,0.92,3.13,2,404
214447,115535,77554,187374,39140,9,76772,3839224,2.0,1.02,3.01,2,368
169930,110629,72329,163072,38516,9,76592,3456291,2.22,1.11,3.2,2,397
194438,102668,73859,134669,19654,9,36418,3575142,1.02,0.55,2.87,2,132
209740,100929,74183,161426,16098,9,52650,3452073,1.53,0.47,2.92,2,67
113952,53026,40387,83924,17228,9,24862,2127777,1.17,0.81,2.49,2,143
131043,51456,44920,75372,4464,9,9476,2322359,0.41,0.19,2.22,2,7
255884,110998,88715,214081,37496,9,76690,4308620,1.78,0.87,2.58,2,295
181126,64853,57316,116848,9082,9,16546,3010820,0.55,0.3,2.15,2,71
186925,106584,82386,170610,39756,9,76534,3692660,2.07,1.08,2.89,2,320
246502,114814,87888,207758,38906,9,75386,4531254,1.66,0.86,2.53,2,448
160238,58904,49257,116240,15730,9,32494,2723346,1.19,0.58,2.16,2,177
146054,74414,60815,93394,17492,9,19586,2732494,0.72,0.64,2.72,2,234
198261,92552,68821,133948,8264,9,25944,3377293,0.77,0.24,2.74,2,44
165115,44008,34561,122342,15280,9,30222,2350358,1.29,0.65,1.87,2,57
204110,98451,70682,179539,37500,9,73930,3415080,2.16,1.1,2.88,2,314
189461,56152,45785,117081,6544,9,12840,2562040,0.5,0.26,2.19,2,62
218034,124562,86840,162782,36628,9,53306,4086902,1.3,0.9,3.05,2,284
145135,63955,46072,131644,17846,9,56824,2479860,2.29,0.72,2.58,2,199
107021,40586,28800,80113,17016,9,21858,1644303,1.33,1.03,2.47,2,166
205995,87003,65707,124888,4116,9,12530,3101587,0.4,0.13,2.81,2,44
161553,93895,64737,118442,19514,9,33936,2810299,1.21,0.69,3.34,2,167
228488,78396,68189,158573,15776,9,35396,3567184,0.99,0.44,2.2,2,9
206724,126135,88458,158016,36000,9,52854,3887539,1.36,0.93,3.24,2,287
183831,122530,84428,146123,36676,9,53108,3792091,1.4,0.97,3.23,2,409
231727,104628,78429,171580,36884,9,46430,4062273,1.14,0.91,2.58,2,397
235024,139299,101111,198520,36768,9,76682,4514185,1.7,0.81,3.09,2,480
183924,122248,84049,169603,37084,9,75664,3828505,1.98,0.97,3.19,2,430
254689,141414,104493,205177,36792,9,76648,4841419,1.58,0.76,2.92,2,356
173674,94849,66558,133143,37806,9,42830,3315268,1.29,1.14,2.86,2,465
251602,116438,78888,210680,38882,9,75592,4122051,1.83,0.94,2.82,2,411
275544,127294,89073,225308,38796,9,77926,4731710,1.65,0.82,2.69,2,367
174934,84793,57561,171723,38732,9,75292,3038291,2.48,1.27,2.79,2,295
235921,137729,99570,199283,38458,9,76628,4418713,1.73,0.87,3.12,2,560
156344,99675,71894,104583,17318,9,25896,3065008,0.84,0.57,3.25,2,11
260907,121633,93474,215325,36642,9,75714,4526199,1.67,0.81,2.69,2,307
158038,78979,71952,123814,5242,9,44206,3004814,1.47,0.17,2.63,2,83
202636,76222,64558,135098,14674,9,24324,3397941,0.72,0.43,2.24,2,90
232850,88885,68623,200814,37220,9,75186,3955369,1.9,0.94,2.25,2,351
168231,52580,35489,123717,14294,9,30100,2301951,1.31,0.62,2.28,2,138
162124,70951,42809,113474,18306,9,23018,2420647,0.95,0.76,2.93,2,107
155981,93347,70350,155089,38372,9,76378,3180014,2.4,1.21,2.94,2,280
173371,70574,52506,114252,18038,9,23092,2837986,0.81,0.64,2.49,2,193
123556,81585,55179,115185,14850,9,52580,2383156,2.21,0.62,3.42,2,179
214666,128540,89102,191278,39256,9,79162,3932261,2.01,1.0,3.27,2,403
177009,92228,68001,139219,39840,9,47006,3519804,1.34,1.13,2.62,2,415
202944,103644,75570,137956,19272,9,34684,3900565,0.89,0.49,2.66,2,127
157106,54398,49012,89817,3056,9,7970,2457082,0.32,0.12,2.21,2,74
200024,91556,65491,163241,14640,9,53502,3329131,1.61,0.44,2.75,2,103
191475,86689,66427,145877,38206,9,41302,3425647,1.21,1.12,2.53,2,347
227159,87136,75511,179016,19186,9,55884,3735060,1.5,0.51,2.33,2,46
231051,89307,67894,176542,37852,9,52034,3566129,1.46,1.06,2.5,2,380
160554,57059,50128,97162,6536,9,13424,2455622,0.55,0.27,2.32,2,49
142781,81298,63490,128498,18586,9,55500,3019641,1.84,0.62,2.69,2,294
164539,72805,50063,100514,7664,9,13854,2731940,0.51,0.28,2.66,2,2
144477,52357,47736,80328,2088,9,6832,2625533,0.26,0.08,1.99,2,7
257547,100025,83256,174305,18260,9,36702,4250785,0.86,0.43,2.35,2,222
138656,74751,61434,95395,9370,9,25286,2532436,1.0,0.37,2.95,2,5
187290,104007,82450,136720,4350,9,41208,3467344,1.19,0.13,3.0,2,80
200172,86222,68145,164784,18124,9,55812,3462321,1.61,0.52,2.49,2,149
175723,99472,79914,164017,36624,9,74318,3503686,2.12,1.05,2.84,2,247
149204,56771,45314,113906,15036,9,30326,2151381,1.41,0.7,2.64,2,0
230065,87230,65918,165193,4494,9,40588,3612297,1.12,0.12,2.41,2,25
188349,70136,64911,109412,6618,9,11824,3213208,0.37,0.21,2.18,2,5
196632,81046,52783,131272,19864,9,24118,2952558,0.82,0.67,2.74,2,282
224432,86702,64567,133122,5944,9,11534,3656719,0.32,0.16,2.37,2,34
230654,92855,69208,139631,8188,9,15502,3552551,0.44,0.23,2.61,2,73
166614,93307,77240,107819,15378,9,23134,3323302,0.7,0.46,2.81,2,156
162415,77149,52070,140532,36144,9,50270,2763809,1.82,1.31,2.79,2,451
190531,102295,80297,141556,37934,9,42374,3663847,1.16,1.04,2.79,2,370
220208,98541,74755,147277,8914,9,28304,3870102,0.73,0.23,2.55,2,106
151552,64055,48946,100962,15214,9,23192,2617543,0.89,0.58,2.45,2,84
168169,91852,68523,134616,9706,9,46374,2907827,1.59,0.33,3.16,2,72
223167,90413,63798,176204,37834,9,55164,3560368,1.55,1.06,2.54,2,299
182655,79180,70097,138475,4000,9,42748,3185085,1.34,0.13,2.49,2,39
184632,85752,59536,135599,14612,9,34232,2773746,1.23,0.53,3.09,2,26
242112,109621,82571,186713,17212,9,56086,4159097,1.35,0.41,2.64,2,96
178042,65112,50561,145034,9420,9,46790,2792860,1.68,0.34,2.33,2,64
230401,105547,77482,200400,36344,9,76010,3775222,2.01,0.96,2.8,2,385
141100,73590,61667,119573,8114,9,47974,2709038,1.77,0.3,2.72,2,30
181490,91180,70011,138884,5346,9,43906,3097531,1.42,0.17,2.94,2,35
248885,109533,87631,157960,5466,9,24050,4174438,0.58,0.13,2.62,2,5
155271,65925,44577,109073,4380,9,22190,2248493,0.99,0.19,2.93,2,52
203130,117261,78424,152363,39936,9,46480,3621070,1.28,1.1,3.24,2,468
224712,95578,75589,142436,2880,9,21020,3604183,0.58,0.08,2.65,2,73
153337,87870,59705,109125,18882,9,27882,2965055,0.94,0.64,2.96,2,178
229431,85438,66651,158595,19792,9,34234,3438964,1.0,0.58,2.48,2,138
126003,43262,32483,98715,16756,9,32112,1957629,1.64,0.86,2.21,2,207
146523,57387,52619,87969,6952,9,10736,2677398,0.4,0.26,2.14,2,68
173576,92806,64350,115057,17788,9,27478,2986180,0.92,0.6,3.11,2,206
202219,109046,70842,147478,37178,9,42914,3384772,1.27,1.1,3.22,2,604
179481,63903,55859,144122,9680,9,49664,3087417,1.61,0.31,2.07,2,27
179068,90717,83466,137385,8812,9,46708,3554445,1.31,0.25,2.55,2,58
205981,104336,77708,181011,36570,9,76232,3998193,1.91,0.91,2.61,2,347
259158,123379,94712,193485,37656,9,54152,4559388,1.19,0.83,2.71,2,460
243972,111733,84911,207310,39516,9,76260,4455261,1.71,0.89,2.51,2,344
199069,96163,67354,136929,18168,9,33232,3565158,0.93,0.51,2.7,2,45
138899,68074,48335,88516,2814,9,18718,2348030,0.8,0.12,2.9,2,12
171073,88037,68369,142347,36776,9,52754,3049974,1.73,1.21,2.89,2,369
132417,63823,43459,88514,4364,9,21394,2301652,0.93,0.19,2.77,2,23
267297,131354,104284,197793,15504,9,55228,4768305,1.16,0.33,2.75,2,98
159179,43648,31558,109259,16272,9,20340,2233067,0.91,0.73,1.95,2,142
144012,83808,63985,111879,2020,9,38230,2932946,1.3,0.07,2.86,2,99
221998,86487,81107,158675,5520,9,44178,3900769,1.13,0.14,2.22,2,94
169227,87410,61485,134287,37378,9,44924,2871272,1.56,1.3,3.04,2,383
178035,60111,51591,148866,14498,9,50706,2534549,2.0,0.57,2.37,2,164
177568,108438,71559,148146,37510,9,55558,3159791,1.76,1.19,3.43,2,335
270513,115074,87015,200295,18896,9,55874,4290647,1.3,0.44,2.68,2,150
170886,87386,67140,129681,2956,9,39880,2856552,1.4,0.1,3.06,2,62
174695,77719,66417,144568,19106,9,56726,3339957,1.7,0.57,2.33,2,145
171387,68228,63896,128995,2958,9,42558,2921871,1.46,0.1,2.34,2,0
217509,126395,88009,189634,38174,9,77164,3949186,1.95,0.97,3.2,2,510
150030,75851,55307,153004,36092,9,74268,2813206,2.64,1.28,2.7,2,454
218782,104603,75442,165290,39232,9,46158,3959889,1.17,0.99,2.64,2,374
108000,64184,47333,73874,16702,9,19000,2286618,0.83,0.73,2.81,2,120
145484,80256,57924,151802,37118,9,77082,2721529,2.83,1.36,2.95,2,368
196354,108358,81059,154901,39800,9,54476,3667162,1.49,1.09,2.95,2,290
212422,93518,67307,171123,36206,9,55498,3673121,1.51,0.99,2.55,2,337
155397,55447,44377,131158,7510,9,44016,2324952,1.89,0.32,2.38,2,53
160532,71241,49573,107088,4020,9,23102,2694824,0.86,0.15,2.64,2,11
129693,46614,39496,77894,6296,9,11320,2255609,0.5,0.28,2.07,2,39
169403,99464,70246,145032,38898,9,58284,3138537,1.86,1.24,3.17,2,237
211552,87806,76232,158471,4208,9,43630,3750212,1.16,0.11,2.34,2,57
277394,106793,91310,199876,15614,9,51952,4587210,1.13,0.34,2.33,2,264
178836,77895,51064,123087,14426,9,24372,2843554,0.86,0.51,2.74,2,2
251404,91299,79623,169938,15440,9,35192,4080837,0.86,0.38,2.24,2,167
236208,108042,70890,171129,37364,9,44028,3972480,1.11,0.94,2.72,2,373
213548,95641,69600,145265,14152,9,29468,3581050,0.82,0.4,2.67,2,100
232972,98236,70466,179356,37364,9,53886,3844234,1.4,0.97,2.56,2,385
170091,48156,38682,110468,14006,9,16330,2585587,0.63,0.54,1.86,2,58
177513,67848,56655,150252,14230,9,51980,3024989,1.72,0.47,2.24,2,98
192328,76622,70673,144772,9456,9,46784,3348258,1.4,0.28,2.29,2,50
240305,121312,83692,206276,37864,9,76806,4248949,1.81,0.89,2.86,2,397
166946,100959,78358,127567,5622,9,43606,3403241,1.28,0.17,2.97,2,53
174160,66546,54570,132425,4420,9,40978,2917761,1.4,0.15,2.28,2,77
171834,91142,68370,135753,6026,9,45408,3208384,1.42,0.19,2.84,2,37
217937,123665,86377,169947,37224,9,56390,3878483,1.45,0.96,3.19,2,352
174742,82291,71255,132284,4706,9,43128,3083531,1.4,0.15,2.67,2,85
202833,122493,86280,157242,36130,9,53982,4168882,1.29,0.87,2.94,2,559
168480,95650,68183,108976,18292,9,20804,2942877,0.71,0.62,3.25,2,103
71528,35954,30298,48714,6984,9,11834,1525440,0.78,0.46,2.36,2,85
183780,77103,54756,146790,38096,9,45252,3073075,1.47,1.24,2.51,2,609
197522,99904,77115,123350,7284,9,23854,3567872,0.67,0.2,2.8,2,31
132789,66431,44502,76287,6090,9,8978,2306718,0.39,0.26,2.88,2,78
174829,93080,69691,139645,39000,9,48006,3146299,1.53,1.24,2.96,2,433
291998,135301,98509,230321,37394,9,75240,4839997,1.55,0.77,2.8,2,478
234840,131842,92923,194940,38120,9,76164,4493235,1.7,0.85,2.93,2,522
186202,93536,71208,170879,38318,9,77028,3657486,2.11,1.05,2.56,2,471
238221,133816,96416,164084,36526,9,40408,4461394,0.91,0.82,3.0,2,378
270849,106334,85809,199264,37210,9,54232,4489138,1.21,0.83,2.37,2,428
180544,81666,60538,167391,37162,9,73604,3145571,2.34,1.18,2.6,2,346
165066,57750,44670,146452,17486,9,54462,2596098,2.1,0.67,2.22,2,173
140819,59188,37885,89162,4886,9,14628,2073450,0.71,0.24,2.85,2,95
116672,63949,43458,68571,3426,9,8588,2135099,0.4,0.16,3.0,2,67
171056,91384,70400,97601,3870,9,10624,3129254,0.34,0.12,2.92,2,104
204335,111534,81973,162678,19866,9,57010,3792995,1.5,0.52,2.94,2,78
131756,93591,54814,108327,37826,9,42074,2684349,1.57,1.41,3.49,2,283
168973,95938,69521,107482,14576,9,21044,3394940,0.62,0.43,2.83,2,38
241248,97396,74439,186736,39130,9,57314,4173954,1.37,0.94,2.33,2,330
209797,102462,73923,186112,39086,9,77758,3903369,1.99,1.0,2.62,2,573
202010,122932,95374,159468,17628,9,57248,4010978,1.43,0.44,3.06,2,52
269897,150725,113750,208864,36406,9,73294,5227234,1.4,0.7,2.88,2,418
217966,121100,83360,184397,36554,9,73390,4148277,1.77,0.88,2.92,2,358
273823,128004,88723,223975,39722,9,77552,4434015,1.75,0.9,2.89,2,402
195293,85796,64247,116786,4994,9,9734,2993504,0.33,0.17,2.87,2,52
200514,90229,61970,188708,39432,9,79038,3355891,2.36,1.18,2.69,2,440
111023,57460,39600,84526,18828,9,24688,2034185,1.21,0.93,2.82,2,74
196841,111009,72173,153652,38708,9,53166,3741375,1.42,1.03,2.97,2,403
222380,102743,74226,142177,17156,9,22062,3527023,0.63,0.49,2.91,2,96
128703,44918,32159,95947,7438,9,27278,1940698,1.41,0.38,2.31,2,50
194761,54815,48419,136237,9768,9,29096,2823700,1.03,0.35,1.94,2,118
181490,57916,44895,119582,17748,9,20006,2826577,0.71,0.63,2.05,2,111
229176,114774,77667,170956,37720,9,47312,4009103,1.18,0.94,2.86,2,410
159037,96683,67808,136358,38250,9,54704,3182686,1.72,1.2,3.04,2,188
196718,95982,67835,163141,37386,9,55274,3526255,1.57,1.06,2.72,2,513
125021,55204,48311,106691,4392,9,40598,2412602,1.68,0.18,2.29,2,57
277934,122195,99227,193756,7236,9,45054,4743418,0.95,0.15,2.58,2,54
187105,118468,78878,175769,39994,9,78282,3582119,2.19,1.12,3.31,2,450
230411,97526,68962,166645,38524,9,42420,3967526,1.07,0.97,2.46,2,376
108848,50159,42009,81116,7062,9,25808,1991712,1.3,0.35,2.52,2,19
195719,125811,87799,138041,37648,9,39652,3829158,1.04,0.98,3.29,2,336
114164,63511,47660,112536,16402,9,53622,2248354,2.38,0.73,2.82,2,69
196163,88890,77176,152101,14568,9,53628,3784843,1.42,0.38,2.35,2,110
131924,40423,36508,83589,4408,9,8732,1717833,0.51,0.26,2.35,2,58
100847,52926,46764,99504,9996,9,48544,2015900,2.41,0.5,2.63,2,63
190063,108804,71511,172835,37940,9,76762,3581324,2.14,1.06,3.04,2,484
179353,97249,73910,138283,9904,9,46960,3494823,1.34,0.28,2.78,2,14
196083,91658,77662,157883,19604,9,55894,3521032,1.59,0.56,2.6,2,63
210390,99112,81622,160961,17382,9,54538,3777431,1.44,0.46,2.62,2,92
181028,107583,78935,114931,18848,9,23322,3400537,0.69,0.55,3.16,2,13
208846,108884,82342,161621,15514,9,53014,3908418,1.36,0.4,2.79,2,81
201398,78567,52207,162793,15366,9,52868,3057106,1.73,0.5,2.57,2,80
199940,105695,84940,145814,4540,9,41724,3895665,1.07,0.12,2.71,2,8
156260,65210,53510,131724,16142,9,52186,2739428,1.9,0.59,2.38,2,100
245382,111575,73505,180904,39716,9,48764,4100406,1.19,0.97,2.72,2,399
237505,111879,83768,185507,38352,9,57790,4090027,1.41,0.94,2.74,2,481
209114,79871,57632,171864,38436,9,58170,3286135,1.77,1.17,2.43,2,442
209219,86522,57789,170021,18752,9,56436,3311704,1.7,0.57,2.61,2,127
171139,102835,73881,110286,19264,9,23522,3490348,0.67,0.55,2.95,2,0
222119,107110,78478,172352,19942,9,56812,3975549,1.43,0.5,2.69,2,112
225365,98614,74985,144533,7766,9,22456,3840486,0.58,0.2,2.57,2,0
169306,58924,47680,136234,4218,9,42674,2637703,1.62,0.16,2.23,2,51
164995,65719,60699,102578,2848,9,19166,3060291,0.63,0.09,2.15,2,4
181414,103123,77058,140251,37952,9,47632,3493844,1.36,1.09,2.95,2,448
200827,113977,76142,176092,36760,9,74202,3691056,2.01,1.0,3.09,2,370
132340,57826,46512,105307,17244,9,35462,2116249,1.68,0.81,2.73,2,67
218145,114527,85768,167855,19088,9,57798,3923195,1.47,0.49,2.92,2,71
239093,102123,73910,187210,18830,9,58828,3866688,1.52,0.49,2.64,2,79
